PSK1;39.680086;36.99106901;37.26779082;27.07456386;27.31053766;21.96031553;20.39486546;21.94770074;39.96271269;37.46313293;35.15978181;31.54799804;25.5339744;23.94228554;23.30108331;21.15291387;27.05203966;25.59860914;26.30791004;24.03024552
LDS1;0.761133937;0.500489552;0.308360683;0.389318822;0.783740779;0.187056314;0.394382792;0.130831258;0.573514751;0.567564868;0.466097014;0.701939233;0.353575335;0.225129383;0.696512091;0.742771655;0.836913326;0.561052363;0.788018152;0.807547203
FUN30;36.47415587;42.20355409;34.24782853;32.09174472;40.70445546;33.82104977;33.10936404;32.55466602;40.64549502;44.7485266;45.84266299;44.37590507;54.04566134;54.07774122;59.77517164;48.01154459;57.53442274;54.80549967;55.29551708;49.85801147
YAL019W-A;0.263580402;0.214424228;0;0;0.142324609;0.483485676;0.340756674;0;0.272490774;0.349550341;0.320012625;0.658131377;0.263963814;0.313148021;0.120184228;0.128974924;0.239086745;0.136614378;0.284163924;0.395802821
ATS1;30.28025115;30.79559625;28.39027853;27.22268795;27.12578246;31.29031142;26.89578883;28.42969158;28.62895055;32.37000324;31.50189036;30.01493068;36.08785767;37.84597644;31.64288327;31.72626011;34.34323788;33.90820958;33.16194349;36.37532091
CCR4;96.4846916;83.96860573;67.67237169;60.31232242;75.96281161;58.78449743;55.29489643;49.95033801;96.32252939;90.95168166;90.8673789;87.09526737;92.42427498;89.81383902;87.6122496;70.98565321;106.0602219;107.2608141;103.9596966;87.14651018
FUN26;51.63891733;49.3285854;44.28069626;39.92500019;41.61028592;36.59861441;37.25631186;39.49785647;50.18168284;46.28619825;47.38863415;44.64543704;41.73375408;41.09107597;40.33998861;39.97835799;46.69268291;48.64398029;43.64253644;43.35255191
PMT2;329.2336373;282.31463;149.1450585;146.5269149;205.2110656;125.1169282;124.9330562;121.8213886;308.3482694;285.8564581;276.76679;245.0285994;249.5365495;252.6707812;217.9729705;164.7322281;294.5110647;299.3682403;306.2773631;258.441432
LTE1;15.73318726;13.81717012;13.80563319;11.9210409;12.84110548;11.91211626;11.36746556;12.46339097;14.12127856;14.42161897;14.02866802;12.98340419;14.82139772;13.7683146;15.16144772;12.87462222;12.54474252;12.32330935;12.88891381;13.30451838
MAK16;132.0929875;184.5813419;173.1038962;184.6213927;252.1815163;299.4415864;281.0903855;272.8693626;147.1402827;175.3154243;191.8046767;246.1295009;266.3021973;305.0122327;315.7583572;327.9828996;298.7438998;289.714671;303.570844;312.226177
DRS2;31.75090796;27.7245511;23.54729608;26.00900001;25.08268851;20.39592385;22.48707949;20.21426919;32.26969341;30.00934339;30.2364717;26.61887588;26.25465067;25.30526235;23.56789753;19.1641554;27.72857829;27.27765777;26.52710657;22.29645793
YAL026C-A;0;0.139740772;0.223166099;0.434670783;0;0;0.149487223;0.291923644;1.820510038;2.389868089;2.082135254;1.816940729;0.460069797;1.287062763;2.031330793;1.82224291;0;0.088638521;0;0.258705652
SAW1;26.94361439;30.01438568;34.39105053;34.07258574;37.19589712;38.10605953;36.08314623;36.76221671;34.06043547;34.85623272;32.95197215;34.73349296;36.82896798;35.06001717;30.2753218;37.70434858;37.04656823;38.59348849;35.71996068;40.51269495
FRT2;11.67818078;10.19386709;19.34994175;19.60220004;8.358175496;10.44066425;12.9375478;12.57805092;10.46158177;10.66774219;10.80594915;10.27213545;7.77789956;7.87754333;8.081323922;14.09676531;6.286258152;5.442255419;5.238778491;8.604443497
MYO4;33.20173726;39.89956283;44.54510623;40.71895873;35.8809679;39.01282338;37.62915091;39.64104673;34.00242345;38.20800517;39.33987318;39.48467726;45.0719332;44.16312476;48.07409082;41.5986577;37.40047465;38.86946215;39.22862399;37.11545673
SNC1;187.7996665;181.3294422;209.8944501;197.4439215;201.8533926;251.7120739;231.2917538;252.130116;175.4957744;170.6558016;162.8407026;165.5369404;115.859028;103.0238111;112.4352957;150.3620735;146.0919236;138.1160062;131.2203563;147.1086164
GIP4;32.18873302;31.57710573;36.46277226;36.87446214;32.75754439;34.00350024;33.37726324;33.97967295;34.04905445;32.57841525;31.92520242;32.6638566;27.52047044;27.17842691;27.55356954;27.22222416;25.46772796;24.7890076;24.3229955;27.41762998
YAL031W-A;0;0.197852759;0.471784877;0.307534737;0.39838023;0.590260732;0.424023156;0.618077588;0.599943105;1.038748188;0.295127173;0;0.645946943;0.141326514;0.665155743;1.186630813;0;0.126361478;0.262418328;0
PRP45;47.47407083;40.42906201;39.78095101;43.11021019;40.51654026;46.51174433;48.00601315;45.42714947;46.15866119;44.23436075;39.66143581;43.774148;37.84179753;39.71561266;36.45942001;42.7360467;52.82888627;49.46595563;49.13461618;47.90224423
POP5;44.85878005;40.62019575;30.48255538;36.01782527;57.35478217;40.10829401;36.88546825;37.40580403;45.3946023;46.29779128;44.1023215;46.17190341;57.48180462;55.41911658;47.09532486;42.78309031;53.55730565;54.82782705;50.61921385;49.49930945
FUN19;45.74678022;38.7470147;46.56267717;39.06801824;32.10107624;37.36477589;41.52367141;39.39164215;44.80009733;41.98432525;40.10956544;36.38467007;35.57502562;37.61327865;34.32764359;37.55483798;31.06707075;29.8351566;34.18135908;35.28133064
YAL034C-B;0;0.517108183;0;0.26912068;0.231135365;0.258654034;0;0;0.614073201;0.670171117;0;0.14981921;0.280829684;0;0;0.206472239;0.128292291;0.221212843;0;0.160332189
MTW1;40.95659602;33.29522724;21.09145416;24.29009687;39.11623969;27.38565014;25.73444519;24.34161389;38.56421289;39.49092266;36.65841771;35.49706169;26.60284056;27.37263331;23.32001795;22.07309446;35.80733994;33.82341829;32.9145395;33.18716938
FUN12;172.5533036;187.6494476;205.3565623;197.8730988;196.7709541;227.2274501;228.2598215;213.9635031;160.2118628;171.0893297;174.934452;171.0443251;233.4700316;235.4682128;260.6020045;226.0825113;226.4954029;225.6023823;242.613934;212.3874899
RBG1;80.59932647;106.0719112;104.2511515;129.5183338;123.0977459;150.1436853;159.8549806;168.3443782;78.12214561;92.86501592;104.7950865;110.9410886;161.1678015;169.729216;177.8385364;169.0413157;137.2913945;140.4133988;139.490581;136.667749
YAL037C-A;8.100509449;5.28319796;6.875540642;12.34327701;6.97034847;6.760434071;6.969286561;11.9449565;4.374708665;7.759516434;3.921895674;3.46504103;1.619523493;1.882672276;4.42296648;6.362840981;6.831808468;6.414304416;2.628557661;7.279424511
YAL037C-B;1.226126951;0.873104455;1.02792316;0.390516726;1.169450322;12.86756553;23.56231652;6.541148939;7.278685831;11.36272613;11.57897284;10.35199924;0.872335216;2.997187561;5.144043319;0.908129549;2.699590491;2.06938437;1.65660485;1.689822777
YAL037W;19.029211;18.11708032;34.01211624;25.15465167;19.62459961;19.28201538;19.65027633;22.85518771;18.36133139;16.88100174;18.20301239;18.85720153;12.86831003;13.60131881;14.71585131;16.46333761;18.98898335;19.39312767;18.08822922;20.6346043
CDC19;7033.11269;6094.491586;5390.212128;3630.833033;4665.145926;3358.753345;3462.870122;3332.587233;5545.120475;4996.73551;4981.128573;4683.893313;3896.852455;3707.231569;3761.179125;3543.616711;7333.423345;7372.200067;7175.301706;6104.740133
CYC3;149.179537;150.0433372;282.384632;238.9490512;161.417741;290.5131388;290.2359832;302.6596859;155.8443863;160.5935905;167.4762272;183.7534166;106.7683073;110.0298602;136.3484258;253.3242317;193.4639176;196.6552414;193.4653389;209.4274234
CLN3;149.7415035;177.9215579;236.2073399;250.0669799;192.7415062;267.7787452;279.6913768;263.3145293;191.1535429;204.4294326;223.3727063;243.579692;125.782352;119.8863662;177.166973;289.0916906;176.0481543;165.9598741;159.8326435;186.5626389
CDC24;56.78026712;54.43770102;65.38784318;75.08369822;56.46400085;67.40758311;67.85737594;66.254285;59.01685028;60.01615049;64.3678054;61.99075542;59.63476815;56.98272651;61.68600339;66.45041022;51.62397864;50.27414213;50.5769967;58.37262875
YAL042C-A;0;0.647823203;0.787260576;2.011709497;0.214616475;2.425198232;2.053100074;1.525463868;1.067592757;1.568208096;1.206168058;0.837632156;0.7893464;0.699617478;0.727665573;0.767981379;1.083750533;0.206785146;0.215198584;0.448539958
ERV46;249.2540257;245.7046832;214.412076;200.3651424;213.8467;217.9744247;199.380386;197.4811552;237.5327195;232.5198539;232.1252341;231.5223412;223.8672782;222.2180506;208.9625673;200.614625;262.1269726;263.20302;254.375519;253.1538078
PTA1;65.23944503;66.99847186;68.74950973;62.23423308;55.23122677;60.82361472;59.70940446;52.42224311;64.3917612;65.88448781;64.13054231;65.52244251;61.40298111;63.74383231;63.38274658;63.08177878;67.53241298;66.10185523;66.90744204;67.09873898
GCV3;388.5813047;482.1934039;794.3545827;123.1475452;308.191973;121.211639;120.1045429;138.1489753;308.7382182;308.4947283;314.1219295;316.9606123;237.3631955;230.2594999;179.4963708;184.734622;285.168806;276.9414044;302.5053162;307.7607356
BOL1;100.8196608;94.10577889;123.9053815;133.2535086;100.3980747;138.4806369;145.3457134;153.1899326;78.09085075;81.70816575;85.59052196;89.58901528;83.67575428;80.7888977;80.18738328;100.1856927;98.2321836;98.16691783;82.45212637;98.0327618
YAL045C;0.968959626;0.395539838;0.476940316;0;0.528303238;0;1.673288668;0.812615804;0.606471267;0.511916194;0.737823288;0.344300866;0.484828937;0.847929229;0.221699061;0.237914908;0.293829726;0.25060124;0.131177552;0.367772889
BOL3;84.30488;76.69779339;116.4199708;90.61520548;69.99404877;97.14648344;99.48696474;113.5981123;53.66810309;64.90590145;60.01620055;67.64487616;55.56674036;52.15780968;59.96261739;66.9097749;77.78694109;73.78868262;74.9310647;82.42547137
SPC72;15.9382029;18.21066118;15.15151257;19.23357798;18.46824501;13.57630666;14.6476087;13.96421421;19.71687362;18.999338;20.12416624;21.58006452;21.10417005;19.67821188;17.47677419;16.19860957;19.20226766;18.5245961;18.64345951;17.27195936
YAL047W-A;0.456730162;0.369256437;0.447871621;0.288693093;0.372499001;0;0.588579709;0;0.658515538;0.962441851;0.414512802;0.32454954;0.458392711;1.188616202;0.834075632;0.879687761;0.826463895;0.945625327;0.737575442;0.517509069
GEM1;21.89733549;16.89405215;20.70798945;21.70902681;17.31453238;18.77054865;20.34682464;18.20468548;19.11597408;18.29438505;18.18170851;17.33269857;19.41809059;18.58774917;19.8658523;16.46202823;23.18718426;21.30177032;21.26122573;17.47989086
AIM2;162.4832341;146.7903509;211.9472147;222.5809263;152.4740958;204.8514693;191.6880533;214.3955271;143.7713848;150.5319964;149.136401;153.9431474;124.2916335;125.7149742;125.506804;157.0394925;148.6839645;143.0033651;147.2347336;154.303869
OAF1;25.87129663;23.92177954;21.29722745;23.63322673;21.54668603;16.7809648;16.58281479;15.94825007;27.10223823;25.4674036;22.68885918;21.54629185;28.54681299;27.35069426;23.38616897;20.21354129;24.08102293;23.68602007;24.05267983;20.16727704
FLC2;100.7214985;88.27539409;130.9800353;236.9296311;99.85775102;200.7112993;208.0959759;193.4260911;106.7478908;99.34647087;98.81989408;100.7361973;129.2807972;123.5972607;132.3272057;204.1097228;129.7840892;119.3748108;116.7966945;114.1331188
ACS1;5.353998044;6.586127512;19.63682579;12.25345714;6.373723137;11.41148185;11.28758206;11.93801774;6.890030455;6.261132875;6.92255048;7.178838846;8.491422523;7.314169888;8.420713822;11.43639561;8.344155467;8.544056905;9.005315039;9.268008682
PEX22;35.63280999;27.01266522;27.004566;33.60273051;30.45863117;34.68242897;32.7657687;34.26149572;36.55422805;31.03091376;32.66307389;31.62644838;23.80600167;25.77918203;21.60549423;30.25795112;23.77256174;23.7188517;22.67133735;20.95402944
YAL056C-A;0;0.174377374;0.415331986;0.270735709;0.231125434;0.524184871;0.548257161;0;0.442656414;0.455746343;0.77979519;0.605530874;0.283527328;0.62420051;0.195170968;0.4178339;0.518010169;0.334949449;0.115481093;0.16170255
GPB2;36.38123399;29.81218988;31.85950299;27.0902095;27.56220715;23.48028147;22.45797232;20.70673386;37.961529;34.48275591;32.78450567;30.50246678;22.56188645;22.71016721;19.78914228;22.26077414;28.11782053;25.71405343;27.66510381;24.13895007
CNE1;29.66422761;30.28808164;32.42317754;29.88201419;28.8722291;28.1015073;31.15962575;30.58436326;29.08549014;27.55806303;31.00995709;31.13610984;30.63583488;29.73187066;29.80582071;31.00127612;30.97850464;29.89393188;30.00687306;29.48431333
YAL059C-A;0.356314311;0.288940449;0.68529887;0;0.385426376;0.872588852;1.2157271;1.205774981;0.511974478;0.282948018;0.646696032;0.378080422;0.356065449;0.414112746;0.323057041;0;0.214641573;0.091781731;0.288012573;0.40373048
ECM1;55.70907436;81.57808251;46.14656765;76.05787237;99.93486475;99.82897845;97.7662351;101.1070749;53.71502251;64.03859974;68.49012155;77.59657882;105.2578951;120.1016312;125.9609898;104.9200375;92.89120734;94.7524261;103.6917401;103.4146371
BDH1;91.60369874;128.8444514;348.6068892;31.73451469;78.00303721;27.26785352;23.88611574;26.63139883;81.88229909;85.15237974;82.73132318;74.93312122;65.12421804;58.82192644;54.22105495;54.14682825;73.13671114;70.57685264;73.21071456;94.60764552
BDH2;18.31844316;18.8668743;12.67219746;3.641212895;13.49219034;2.734146648;3.152395375;2.799806103;21.08253738;15.43924167;13.45897972;11.33911025;5.975210867;5.523978778;4.301916277;5.28145999;10.12891958;7.927771576;8.429200909;10.80603324
GDH3;5.296477763;4.088358782;3.378590564;2.357846437;3.030447195;2.283060404;2.018841331;2.800960257;4.830815524;4.050023128;3.351155396;2.678765552;3.980160617;3.539394858;3.201816806;3.81484498;4.73327052;4.769847341;3.893367096;4.566921525
FLO9;0.788588263;0.36791131;0.322452432;0.358113066;0.461744665;0.409679898;0.23469671;0.163167039;0.793292309;0.586083632;0.643610793;0.360018043;0.326840027;0.455331932;0.499133203;0.312548825;0.401144181;0.440352992;0.411953351;0.17116267
YAL063C-A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TDA8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
YAL064W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
YAL064W-B;1.968456083;2.57111299;3.765129898;3.252124488;2.884469919;5.057061002;3.886658175;1.340487441;2.632209289;3.776553857;3.109838704;4.168260113;3.427216842;2.937271284;4.270994021;2.514089768;5.376631891;4.081359193;5.515447014;4.977385015
YAL065C;1.165487025;0.316415674;0.390445909;0.491715204;0.320332177;0.236598264;0;0;0.559415772;0.206869282;0.117837203;0.137043928;0.513577014;0.454701172;0.702738021;0.188866079;0.11732677;0.403917723;0.524720472;0
YAL066W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SEO1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
YAL067W-A;0;0;3.608096361;1.671599484;0;1.998858812;2.953309533;1.967688624;0;0;0;0;0;0;0;0.648099084;0;0;0;0.24893682
PAU8;2.924680523;2.519730444;1.833282863;1.049930255;1.460718223;2.570574081;1.410745443;2.30907552;0.939659227;1.427805466;1.129751507;1.325648102;3.185096608;2.822530561;3.747479106;3.832911154;1.376166449;1.942886953;0.67323281;0.628170152
YAL068W-A;0;0;0.388738135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
YAL069W;1.438566437;0.194306217;0.783534626;1.508423272;0.893343358;1.454600477;1.031896802;0.819876078;2.372038308;3.128986096;2.606512928;4.003437632;3.165223573;3.028808001;3.21084301;2.611690993;1.586166842;1.722758772;1.683703839;1.979889403
ERP1;481.4658701;451.6572643;372.5176062;355.372829;507.3459838;392.05798;379.5541403;376.9336698;469.2654607;466.4955929;474.1266971;490.5863207;369.3848315;381.9068043;360.7566322;372.3994067;481.9675576;479.4557813;473.6317239;477.0762284
NUP60;89.145815;93.79949296;96.80247095;115.7742454;100.0149704;117.3398556;116.1784429;118.0793303;84.96067868;87.5196149;91.845595;91.92904553;96.3172686;92.93900157;98.97961665;108.4405504;78.03232138;77.30218766;78.79821092;87.75068892
SWD1;56.73653292;58.42167433;47.15360116;51.35298724;48.49306741;47.34442768;43.5961721;42.0514122;53.83247119;53.74253946;51.91757643;51.1163658;50.81920506;48.38516171;47.47477022;45.95920484;47.68776769;46.83157096;46.93010949;47.28298479
RFA1;123.7372795;90.20945094;92.66819465;78.37191631;98.43699603;76.65278008;71.01233161;76.02467098;105.7022228;112.0738147;109.7880471;96.71210269;95.35659596;97.09594693;99.23673819;82.09522823;115.8661262;112.5134662;119.8090009;118.1905006
SEN34;51.93264897;44.88246701;35.551492;36.76821924;63.49114035;38.21152695;42.73267424;41.24911051;53.28172184;54.62705325;54.61823833;62.7793217;50.72208061;49.10795589;51.52685794;44.13953898;60.77114357;60.3359706;63.71498411;67.34207685
BUD14;76.87306343;93.49668756;186.512491;139.4070215;99.5475114;152.5694889;150.3428427;134.3723003;72.0701337;90.52044464;103.2715298;113.313238;75.01723734;74.98871296;108.666404;132.3053506;74.88594185;73.79264022;76.62008702;115.8773728
ADE1;561.4954556;926.06594;2620.513476;158.7340348;792.3347576;210.0876722;213.0651627;237.1381546;471.2839656;632.2995083;695.5658323;758.8161826;307.8033314;332.2011635;299.2762439;269.0998932;634.1675201;673.0616952;748.3589471;1018.737872
KIN3;41.9570027;43.18981764;13.75994086;18.48964513;38.51885777;20.55308744;23.80391649;23.68555475;41.34147645;37.13837435;35.44643092;34.90777065;42.02128569;44.01358131;40.54107176;29.01014191;36.63221841;36.13922397;35.89242484;37.53688272
CDC15;14.7957093;14.59118992;16.8429176;17.79261243;12.80168256;13.38768536;14.82198339;13.65992917;16.58383859;15.69429995;16.65100902;15.02056912;15.85795196;15.24167794;15.29634743;14.7739481;12.171149;12.40396331;12.87778496;12.39430626
YAR019W-A;2.283193447;2.218183159;1.519755659;1.714276955;3.136450449;3.032371479;2.934140673;1.152094067;2.420532242;1.901603518;1.095718255;1.725946246;2.359040869;2.363588855;2.245305937;1.102952031;2.319402205;3.110438002;2.813554192;2.379748602
PAU7;19.73429006;14.55903295;24.69678864;24.3449407;17.09044187;25.6266584;24.64459535;19.13267548;17.63132156;15.1821177;15.2102364;13.06137129;8.612843541;16.23485597;16.10366555;19.61212478;11.6275768;14.3567931;13.22804175;16.3050943
YAR023C;9.972984526;8.611436672;10.81118576;10.69607017;7.901921902;8.28450847;9.691376557;9.103978162;8.076301451;7.050381568;7.346562753;6.264859492;9.05875136;8.422071351;7.738151981;7.364424095;11.77018004;8.920012402;9.835387893;7.63235101
UIP3;76.45529282;81.37755729;80.83183386;84.6131404;84.07878164;81.86651671;84.43662483;92.73772672;77.04883743;76.94452786;69.59372047;67.94642022;101.4422822;104.0046983;86.6993635;79.78147953;71.30249444;69.32938971;66.39514561;76.64818895
YAR028W;39.41477461;41.58845877;37.12468723;28.97282125;47.15306496;29.72142058;26.29771287;26.98581684;34.81002112;38.10089435;42.4404621;41.46394108;42.15652283;41.97226059;43.41776486;36.72528875;54.45015652;54.65115118;59.85710212;60.75444192
YAR029W;28.22134156;16.06016848;9.870831052;6.379362316;17.24633521;8.023592912;10.19051929;8.422814293;18.6238272;20.74324507;22.50163938;18.73291357;23.67772191;25.98825681;20.84946423;19.67330024;16.92732023;16.11378733;18.50482296;14.05276321
YAR030C;3.099152122;2.682693235;4.52241963;3.067044792;1.785985333;4.888014356;2.100423617;4.181784001;3.972388559;3.848359775;3.067545606;2.679656478;4.415784413;4.33582688;3.973135515;6.400136294;2.391639585;3.348588342;3.423244223;2.820498077
PRM9;0.997011773;1.567176688;1.679690654;2.235660416;2.007580674;1.317811805;0.739054897;1.714350701;2.46077579;1.656800994;2.184744877;1.87853397;2.889808869;2.392201361;2.651353584;2.073903017;3.195574205;3.049343957;2.277924126;2.109558666
MST28;8.844621938;11.07149039;9.022039299;7.578873018;13.9700974;10.39128561;8.834996836;9.148102243;13.83898992;11.25651773;11.83635783;11.52524994;12.62073731;12.91250275;13.2549322;12.4193931;13.9375132;15.32167437;13.25931162;12.48647321
YAR035C-A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
